ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000125629,1083.331248660778,-0.7435306188380874,0.14644694770144376,-5.077132917470544,3.8317282995027986e-07,4.1146631171380855e-05,INSIG2
ENSG00000020256,453.0787713494531,-0.6082251175120035,0.11991177519142675,-5.0722718143488,3.9309435770688437e-07,4.186609516060598e-05,ZFP64
ENSG00000138131,86.80758668823351,1.1880168338597072,0.23428507523772107,5.070817390541276,3.961107118674633e-07,4.186609516060598e-05,LOXL4
ENSG00000006327,2809.183847197795,0.594834309639899,0.11744546677384032,5.0647702800257575,4.0889312422106994e-07,4.2879471925151735e-05,TNFRSF12A
ENSG00000146373,1350.4439953990152,-0.6008424318775575,0.11873703262346165,-5.060278319258208,4.186449358186723e-07,4.3561790492201846e-05,RNF217
ENSG00000169991,1226.3102865523003,0.8696412945993375,0.17204832296132555,5.054633951850973,4.3121701828357626e-07,4.4524815664772645e-05,IFFO2
ENSG00000137819,1303.1818635860993,-0.48825766518145847,0.09686788188943338,-5.040449482923184,4.6443971680250365e-07,4.724733659814642e-05,PAQR5
ENSG00000214182,2299.291730283783,-0.43110301890616015,0.085529974008254,-5.040373552136901,4.6462403568169017e-07,4.724733659814642e-05,PTMAP5
ENSG00000108840,2049.068734173033,-0.4383830817026915,0.0871360571808756,-5.031018109904871,4.878820555622686e-07,4.9101687691364e-05,HDAC5
ENSG00000137312,1708.2081156224574,-0.4469005388837605,0.08886924697586845,-5.02874227127312,4.93707444090824e-07,4.9101687691364e-05,FLOT1
ENSG00000181027,405.11205749430593,0.6453749435415841,0.1283384979893197,5.028693288862489,4.938335572028712e-07,4.9101687691364e-05,FKRP
ENSG00000126870,797.1385001124869,-0.6942117183368842,0.1382467131960518,-5.021542301352234,5.125821164805353e-07,5.059110109939872e-05,DYNC2I1
ENSG00000134954,666.7338720759967,0.5748884095636455,0.1145816243645801,5.017282768958172,5.240740549220012e-07,5.134778130816075e-05,ETS1
ENSG00000078114,957.7906333834517,-0.693662361909917,0.13862687675675545,-5.00380862743569,5.620855971732335e-07,5.467300703519068e-05,NEBL
ENSG00000138678,950.5756691429073,0.5834301214464777,0.11671210865373204,4.998882533923113,5.766351601830112e-07,5.5334687649777834e-05,GPAT3
ENSG00000180008,1151.4436047524762,0.543151176598489,0.10865813641086114,4.9987161066771,5.771330008916707e-07,5.5334687649777834e-05,SOCS4
ENSG00000174840,987.4552897400754,0.5115766226818946,0.10242742775772007,4.994527675653131,5.897993369289595e-07,5.6148060280832794e-05,PDE12
ENSG00000135679,4657.239114548038,0.4550292609849176,0.09126990632575605,4.985534436299843,6.179077207571729e-07,5.840968546284178e-05,MDM2
ENSG00000138347,42.96326503287207,1.7319787804575695,0.3484870910307209,4.969994083094708,6.695494484484863e-07,6.284868703862959e-05,MYPN
ENSG00000188994,2898.524790519143,-0.7711443359620106,0.1554509900187609,-4.960691056833692,7.02428339333913e-07,6.547705276999384e-05,ZNF292
ENSG00000171793,984.717004620542,0.5901318605862379,0.11907932477069458,4.9557877635150085,7.203781737789675e-07,6.668714639058677e-05,CTPS1
ENSG00000225614,584.3295594607296,0.8486054664712398,0.17148534806531304,4.948559606083864,7.476469539894962e-07,6.873743194110279e-05,ZNF469
ENSG00000164124,508.7517299592469,-0.6772704040249448,0.13694145804189042,-4.945692953099474,7.587347292274793e-07,6.928228755388064e-05,TMEM144
ENSG00000178209,51078.93485651867,0.3874356007939761,0.07883179927547648,4.914712138436528,8.891300334252638e-07,8.064048945045484e-05,PLEC
ENSG00000012124,203.0536478184117,1.1089569887425843,0.2259134646617841,4.908768896988091,9.164990191898878e-07,8.256487472876418e-05,CD22
ENSG00000170836,904.3800662189918,0.49701880749563193,0.10129967465655781,4.906420570260504,9.275352604638883e-07,8.300203867471182e-05,PPM1D
ENSG00000048392,2401.5865812066336,0.7105578142049224,0.14515548384957067,4.895149637896536,9.823095421901902e-07,8.732146347562202e-05,RRM2B
